cod_estd;secuencial;tip_movi;tip_naci;anio_movi;mes_movi;dia_movi;sex_migr;nac_migr;subcont_nac;cont_nac;via_tran;mot_viam;pais_prod;subcont_prod;cont_prod;lug_prod;pais_res;subcont_res;cont_res;jef_migr;pro_jefm;can_jefm;cla_migr;ocu_migr;edad;pais_esc;lug_esc
ESI;4436;Entrada;Extranjero;2017;Enero;27;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;20;Colombia;Pasto
ESI;4437;Entrada;Extranjero;2017;Enero;28;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;21;Colombia;Pasto
ESI;4438;Entrada;Extranjero;2017;Enero;30;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;26;Colombia;Pasto
ESI;4439;Entrada;Extranjero;2017;Enero;30;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;23;Colombia;Pasto
ESI;4440;Entrada;Extranjero;2017;Enero;31;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;27;Colombia;Pasto
ESI;4441;Entrada;Extranjero;2017;Febrero;1;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;33;Colombia;Pasto
ESI;4442;Entrada;Extranjero;2017;Febrero;1;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;32;Colombia;Pasto
ESI;4443;Entrada;Extranjero;2017;Febrero;4;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;24;Colombia;Pasto
ESI;4444;Entrada;Extranjero;2017;Febrero;5;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;25;Colombia;Pasto
ESI;4445;Entrada;Extranjero;2017;Febrero;5;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;23;Colombia;Pasto
ESI;4446;Entrada;Extranjero;2017;Febrero;6;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Perú;América del Sur;América;Tumbes;Venezuela;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;No inmigrante T-3;Estudiante;26;Perú;Tumbes
ESI;4447;Entrada;Extranjero;2017;Febrero;7;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;24;Colombia;Pasto
ESI;4448;Entrada;Extranjero;2017;Febrero;11;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;29;Colombia;Pasto
ESI;4449;Entrada;Extranjero;2017;Febrero;12;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;20;Colombia;Pasto
ESI;4450;Entrada;Extranjero;2017;Febrero;13;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;27;Colombia;Pasto
ESI;4451;Entrada;Extranjero;2017;Febrero;14;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;20;Colombia;Pasto
ESI;4452;Entrada;Extranjero;2017;Febrero;16;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;29;Colombia;Pasto
ESI;4453;Entrada;Extranjero;2017;Febrero;18;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;27;Colombia;Pasto
ESI;4454;Entrada;Extranjero;2017;Febrero;19;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Perú;América del Sur;América;Tumbes;Venezuela;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;No inmigrante T-3;Estudiante;28;Perú;Tumbes
ESI;4455;Entrada;Extranjero;2017;Febrero;19;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;23;Colombia;Pasto
ESI;4456;Entrada;Extranjero;2017;Febrero;20;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;21;Colombia;Pasto
ESI;4457;Entrada;Extranjero;2017;Febrero;22;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;23;Colombia;Pasto
ESI;4458;Entrada;Extranjero;2017;Febrero;22;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;21;Colombia;Pasto
ESI;4459;Entrada;Extranjero;2017;Febrero;22;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;19;Colombia;Pasto
ESI;4460;Entrada;Extranjero;2017;Febrero;23;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;23;Colombia;Pasto
ESI;4461;Entrada;Extranjero;2017;Febrero;23;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;20;Colombia;Pasto
ESI;4462;Entrada;Extranjero;2017;Febrero;27;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;25;Colombia;Pasto
ESI;4463;Entrada;Extranjero;2017;Marzo;5;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Otros;Perú;América del Sur;América;Piura;Venezuela;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;No inmigrante 12-XI;Estudiante;24;Perú;Piura
ESI;4464;Entrada;Extranjero;2017;Marzo;6;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;24;Colombia;Pasto
ESI;4465;Entrada;Extranjero;2017;Marzo;7;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;26;Colombia;Pasto
ESI;4466;Entrada;Extranjero;2017;Marzo;8;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;28;Colombia;Pasto
ESI;4467;Entrada;Extranjero;2017;Marzo;9;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;23;Colombia;Pasto
ESI;4468;Entrada;Extranjero;2017;Marzo;9;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Perú;América del Sur;América;Tumbes;Venezuela;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;No inmigrante T-3;Estudiante;22;Perú;Tumbes
ESI;4469;Entrada;Extranjero;2017;Marzo;12;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;22;Colombia;Pasto
ESI;4470;Entrada;Extranjero;2017;Marzo;14;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;22;Colombia;Pasto
ESI;4471;Entrada;Extranjero;2017;Marzo;16;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;20;Colombia;Pasto
ESI;4472;Entrada;Extranjero;2017;Marzo;20;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;21;Colombia;Pasto
ESI;4473;Entrada;Extranjero;2017;Marzo;26;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;29;Colombia;Pasto
ESI;4474;Entrada;Extranjero;2017;Marzo;26;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Perú;América del Sur;América;Tumbes;Venezuela;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;No inmigrante T-3;Estudiante;22;Perú;Tumbes
ESI;4475;Entrada;Extranjero;2017;Marzo;29;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;29;Colombia;Pasto
ESI;4476;Entrada;Extranjero;2017;Marzo;29;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;27;Colombia;Pasto
ESI;4477;Entrada;Extranjero;2017;Marzo;30;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;27;Colombia;Pasto
ESI;4478;Entrada;Extranjero;2017;Marzo;31;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;24;Colombia;Pasto
ESI;4479;Entrada;Extranjero;2017;Mayo;1;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;24;Colombia;Pasto
ESI;4480;Entrada;Extranjero;2017;Mayo;6;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Perú;América del Sur;América;Tumbes;Venezuela;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;No inmigrante T-3;Estudiante;29;Perú;Tumbes
ESI;4481;Entrada;Extranjero;2017;Mayo;13;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;36;Colombia;Pasto
ESI;4482;Entrada;Extranjero;2017;Mayo;13;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;25;Colombia;Cúcuta
ESI;4483;Entrada;Extranjero;2017;Mayo;13;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;21;Colombia;Pasto
ESI;4484;Entrada;Extranjero;2017;Mayo;14;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;27;Colombia;Pasto
ESI;4485;Entrada;Extranjero;2017;Mayo;14;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;26;Colombia;Pasto
ESI;4486;Entrada;Extranjero;2017;Mayo;17;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;23;Colombia;Pasto
ESI;4487;Entrada;Extranjero;2017;Mayo;18;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;29;Colombia;Pasto
ESI;4488;Entrada;Extranjero;2017;Mayo;19;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;20;Colombia;Pasto
ESI;4489;Entrada;Extranjero;2017;Mayo;26;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;26;Colombia;Pasto
ESI;4490;Entrada;Extranjero;2017;Mayo;28;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;20;Colombia;Pasto
ESI;4491;Entrada;Extranjero;2017;Junio;5;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;22;Colombia;Pasto
ESI;4492;Entrada;Extranjero;2017;Junio;6;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;30;Colombia;Pasto
ESI;4493;Entrada;Extranjero;2017;Junio;6;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;25;Colombia;Pasto
ESI;4494;Entrada;Extranjero;2017;Junio;10;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;28;Colombia;Pasto
ESI;4495;Entrada;Extranjero;2017;Junio;10;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;21;Colombia;Pasto
ESI;4496;Entrada;Extranjero;2017;Junio;15;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;25;Colombia;Pasto
ESI;4497;Entrada;Extranjero;2017;Junio;15;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;23;Colombia;Pasto
ESI;4498;Entrada;Extranjero;2017;Junio;16;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;23;Colombia;Pasto
